,FLIGHT_COUNT,AGE,GENDER,avg_discount,Points_Sum,AVG_INTERVAL
37799,2,41.0,0,0.87,5102,13.0
37800,5,30.0,0,0.5592276070000001,3971,99.25
37803,3,59.0,0,0.8635131970000001,4310,10.5
37806,10,42.0,0,0.6770277709999999,4880,42.66666667
37807,8,32.0,0,0.417314276,2010,48.71428571
37808,2,43.0,0,0.8,6150,3.0
37810,2,57.0,0,0.8,6150,3.0
37812,9,55.0,0,0.551422474,3001,65.25
37813,5,29.0,1,0.510225141,3705,132.0
37815,4,32.0,1,0.913897046,5363,36.0
37817,3,41.0,0,0.820622815,5826,139.5
37822,7,62.0,0,0.608403629,3954,37.16666667
37824,7,41.0,0,0.529457603,2922,56.66666667
37826,9,30.0,1,0.609632822,3671,40.25
37829,10,36.0,0,0.728764822,4423,58.22222222
37831,8,43.0,1,0.618443752,4002,79.71428571
37832,4,31.0,0,0.610700509,3679,42.66666667
37833,6,30.0,0,0.570846145,3797,53.0
37834,4,57.0,0,0.827190255,4329,93.0
37835,7,60.0,0,0.5030954470000001,3021,47.66666667
37836,8,38.0,0,0.723830832,4690,79.28571429
37838,6,48.0,1,0.480158243,2470,120.4
37841,6,35.0,1,0.7181634640000001,4062,54.6
37842,5,38.0,0,0.628151261,3742,36.25
37843,5,47.0,0,0.68512221,4725,37.5
37844,4,64.0,0,0.640211075,4311,94.66666667
37845,4,28.0,0,0.481779107,3681,52.66666667
37847,7,37.0,0,0.941761052,5136,59.0
37848,3,38.0,0,0.643333333,3245,84.0
37849,7,24.0,1,0.457442315,3738,60.33333333
37850,6,47.0,0,0.501942929,3598,12.8
37851,7,35.0,1,0.544616929,2961,39.33333333
37857,10,49.0,1,0.604447443,4988,66.11111111
37858,9,32.0,1,0.454770942,2772,25.125
37860,8,35.0,0,0.750323332,5204,79.42857143
37863,4,27.0,0,0.8691040999999999,5247,56.66666667
37864,9,44.0,0,0.4419028829999999,2679,70.25
37865,6,44.0,0,0.695679363,4253,81.4
37866,2,29.0,0,0.6172330739999999,3269,12.0
37868,5,45.0,0,0.985402717,4869,24.5
37871,7,57.0,0,0.5914343129999999,4861,91.0
37877,4,53.0,1,0.6311902429999999,3086,9.0
37878,6,49.0,0,0.901002625,4279,114.0
37879,2,33.0,1,0.95,5086,4.0
37880,3,46.0,0,0.7393739229999999,2856,42.0
37881,5,65.0,1,0.963067714,4817,125.5
37882,8,44.0,1,0.662265535,4852,64.85714286
37886,8,40.0,0,0.646048205,3847,98.57142857
37887,2,38.0,0,0.825,5572,6.0
37888,10,35.0,0,0.493592326,3288,43.77777778
37889,6,44.0,0,0.640947932,3390,41.6
37891,6,53.0,0,0.586859815,3853,87.2
37892,3,42.0,1,0.585705829,2705,2.0
37894,4,36.0,0,0.7225,4032,150.33333330000002
37895,4,26.0,1,0.4525,2955,63.33333333
37896,8,64.0,0,0.6470763620000001,3883,100.4285714
37899,8,27.0,0,0.8059291759999999,4021,27.85714286
37900,5,36.0,1,0.488479438,3716,91.0
37904,7,54.0,0,0.52922499,3608,65.66666667
37905,6,37.0,0,0.6460522679999999,4479,82.6
37906,7,34.0,1,0.611330401,3098,109.1666667
37908,10,47.0,0,0.683790902,3796,51.55555556
37910,8,26.0,0,0.43068298,3268,69.42857143
37916,3,55.0,0,0.677843758,3480,21.5
37918,7,32.0,0,0.937499544,4926,67.83333333
37919,6,43.0,0,0.800924828,5049,120.2
37922,10,31.0,1,0.7391276809999999,4266,54.88888889
37924,3,39.0,0,0.87,5724,122.0
37927,5,22.0,1,0.667609572,3616,51.75
37928,6,53.0,0,0.784164375,4828,112.4
37929,5,31.0,0,0.84325612,4827,79.25
37930,7,41.0,0,0.688497653,4545,49.33333333
37931,4,42.0,0,0.795,4278,78.66666667
37932,4,38.0,1,0.871050755,5502,65.33333333
37935,6,29.0,1,0.701916553,4169,102.2
37938,8,42.0,0,0.558649826,4770,88.57142857
37942,4,30.0,0,0.562955443,2556,124.3333333
37944,2,38.0,1,0.707660044,2553,50.0
37948,3,54.0,1,0.983867997,4662,92.0
37949,8,54.0,0,0.7548697190000001,3515,84.71428571
37951,6,49.0,1,0.82681503,4348,45.4
37954,9,26.0,0,0.489529221,2628,38.75
37955,5,55.0,1,0.551482677,3987,43.75
37956,2,27.0,0,0.7,2314,36.0
37959,10,50.0,1,0.469102975,3456,65.0
37960,5,30.0,0,0.534982775,3307,35.75
37963,3,37.0,0,0.726421784,4509,97.5
37964,7,37.0,0,0.54,3101,78.5
37966,6,59.0,0,0.5639482379999999,4006,114.8
37967,5,42.0,0,0.7061508759999999,2967,102.25
37968,5,32.0,1,0.861812826,5175,58.75
37970,8,41.0,0,0.61125,3726,57.42857143
37971,5,31.0,1,0.646577419,4431,42.0
37972,4,34.0,1,0.85,4514,129.0
37973,10,47.0,0,0.644583228,3457,45.33333333
37974,5,45.0,0,0.635687321,3504,62.0
37975,4,52.0,1,0.683632479,4266,35.33333333
37977,6,40.0,0,0.618027047,3532,40.4
37978,4,36.0,1,0.50832754,3691,35.33333333
37979,4,28.0,1,0.568683333,3158,67.66666667
37980,6,43.0,0,0.6750969529999999,4337,80.2
37981,6,34.0,0,0.983956931,5101,74.6
37982,7,37.0,0,0.7091934590000001,5246,91.33333333
37984,5,31.0,0,0.929685683,5196,128.0
37985,5,41.0,0,0.726423907,4079,112.25
37987,3,39.0,1,0.782262997,4647,84.0
37988,2,47.0,0,0.9,4928,7.0
37989,2,36.0,1,0.9,4928,2.0
37990,2,60.0,0,0.9,4928,2.0
37991,4,37.0,0,0.736905791,4547,22.0
37992,2,38.0,1,0.9,4928,4.0
37993,5,39.0,0,0.8621152870000001,5631,43.25
37995,5,46.0,0,0.665084525,2757,37.75
37996,5,32.0,0,0.825710365,4775,43.5
37997,6,38.0,0,0.72124242,3429,89.8
37998,4,31.0,1,0.65,4579,128.6666667
37999,5,44.0,1,0.634110353,3560,38.25
38000,7,41.0,0,0.6377625339999999,4284,31.16666667
38001,6,47.0,0,0.913333333,4968,13.4
38002,5,49.0,1,0.4646155939999999,3557,150.75
38003,5,34.0,0,0.755064245,3943,117.0
38004,7,57.0,0,0.839190742,4505,17.33333333
38005,6,25.0,0,0.615346094,3142,81.0
38006,7,40.0,0,0.500556208,3288,97.33333333
38007,4,33.0,1,0.8813017240000001,4327,5.0
38008,4,38.0,1,0.7830116420000001,4758,24.66666667
38009,7,49.0,0,0.961075592,4964,34.0
38010,6,42.0,1,0.833763458,5033,106.0
38011,8,35.0,0,0.631058155,3931,91.14285714
38012,3,33.0,1,0.433127119,2753,108.0
38013,4,40.0,0,0.701166141,3885,19.33333333
38018,7,38.0,0,0.9,5593,18.66666667
38019,9,56.0,1,0.511923848,3899,58.25
38020,3,41.0,1,0.763333333,4776,183.0
38024,7,42.0,0,0.605501956,3606,26.0
38025,4,40.0,0,0.870437894,4273,114.3333333
38028,7,35.0,0,0.396227118,1571,32.83333333
38030,7,59.0,0,0.64819901,3257,15.0
38032,7,42.0,0,0.645600506,4135,56.66666667
38036,9,38.0,0,0.6810457520000001,4343,45.5
38039,4,44.0,0,0.924207096,4611,143.0
38040,6,48.0,1,0.790867545,4618,22.6
38041,8,30.0,1,0.617556255,4703,82.85714286
38042,7,39.0,0,0.679837507,4158,37.66666667
38043,7,41.0,0,0.583002856,3254,45.83333333
38044,6,61.0,0,0.458498024,2656,73.6
38050,5,35.0,1,0.578376969,3093,63.5
38053,4,29.0,1,0.975,4432,94.0
38055,4,42.0,0,0.621547837,3788,71.33333333
38056,6,35.0,1,0.827319922,4189,54.4
38058,7,44.0,0,0.567115214,3568,68.66666667
38059,8,54.0,1,0.567677319,3356,55.0
38061,7,43.0,0,0.6885494329999999,4136,68.16666667
38064,3,48.0,1,0.797107115,4431,60.5
38065,16,37.0,0,0.6813743320000001,5636,48.53333333
38066,4,47.0,0,0.8240339529999999,6015,4.333333333
38069,6,43.0,0,0.805004739,5526,132.8
38070,6,56.0,1,0.855304684,4136,25.0
38071,5,44.0,0,0.762374682,4870,173.5
38072,4,41.0,0,0.728152065,3638,45.0
38073,7,35.0,0,0.593450606,4602,60.66666667
38074,3,38.0,1,0.810824578,4037,1.5
38075,6,41.0,0,0.739767611,4175,35.2
38078,6,33.0,0,0.59991754,4146,78.6
38079,3,33.0,0,0.8407627540000001,3649,1.5
38082,9,50.0,0,0.4774803079999999,3259,23.25
38083,15,34.0,0,0.708666667,4900,39.0
38084,5,42.0,1,0.937458564,4767,13.0
38085,6,29.0,1,0.757200238,4656,102.2
38087,9,45.0,0,0.633676544,3491,79.375
38088,11,48.0,0,0.68160841,4180,36.4
38089,3,44.0,1,0.8873931999999999,4661,113.5
38090,15,39.0,0,0.8926666670000001,6600,46.07142857
38091,8,48.0,0,0.577795821,3606,61.71428571
38093,4,37.0,0,0.661164392,4114,180.6666667
38094,9,46.0,0,0.5705573620000001,3571,53.5
38096,4,31.0,0,0.7063676759999999,3626,112.0
38098,7,36.0,0,0.7133235170000001,4664,85.66666667
38100,7,59.0,1,0.907142857,5230,17.5
38102,2,34.0,0,0.840972222,3602,3.0
38103,5,32.0,1,0.799710692,5086,89.25
38104,5,31.0,0,0.83944206,4683,87.5
38105,4,63.0,0,0.825,5376,49.0
38106,4,45.0,0,0.843250415,3871,75.0
38108,5,49.0,0,0.590663336,3312,49.25
38110,3,27.0,0,0.543333333,3342,25.0
38111,7,46.0,0,0.563807253,3309,81.83333333
38114,4,35.0,0,0.689781517,2941,1.666666667
38115,4,34.0,1,0.719655954,4732,2.333333333
38116,4,31.0,1,0.567922905,2867,93.66666667
38117,9,31.0,0,0.7580223709999999,4505,48.625
38121,5,52.0,1,0.873656062,5601,126.5
38122,12,47.0,0,0.74034538,5764,45.36363636
38123,9,30.0,1,0.76520711,4383,14.125
38127,12,46.0,0,0.669234519,3632,33.45454545
38128,5,38.0,1,0.547700604,3655,65.0
38130,4,34.0,0,0.934984349,4706,69.66666667
38131,5,56.0,0,0.7428734459999999,4671,110.5
38132,5,30.0,0,0.683632692,3588,95.0
38133,5,34.0,0,0.683632692,3588,95.0
38135,9,28.0,1,0.628382025,3663,44.125
38136,6,38.0,0,0.659960993,4129,68.6
38137,4,45.0,0,0.7063234070000001,4184,94.0
38138,10,43.0,0,0.722403928,3288,41.77777778
38139,6,34.0,0,0.720126277,4529,46.6
38144,6,40.0,0,0.43,3815,109.4
38145,6,48.0,0,0.636158957,5124,38.2
38146,8,29.0,0,0.609079232,3604,36.14285714
38147,8,40.0,0,0.466496874,2349,29.28571429
38149,3,43.0,0,0.7108378870000001,4163,181.5
38151,8,23.0,0,0.936192322,3917,86.85714286
38152,3,35.0,0,1.0,4365,69.5
38154,4,44.0,0,0.799613747,4370,12.33333333
38157,6,43.0,0,0.950843645,4650,1.8
38158,8,48.0,0,0.502126733,3533,83.14285714
38159,7,33.0,1,0.488249735,3764,64.0
38160,7,53.0,0,0.8033185490000001,4513,44.66666667
38162,8,39.0,0,0.667665262,4206,73.85714286
38163,7,32.0,1,0.604303933,3460,74.66666667
38166,10,38.0,0,0.8027637,4755,67.11111111
38167,7,32.0,0,0.431922454,2544,79.66666667
38171,6,36.0,0,0.7572624029999999,3840,49.6
38173,5,51.0,0,0.7582448,3228,17.25
38174,4,33.0,0,0.851487145,5217,108.0
38176,6,40.0,0,0.807313576,4912,16.4
38179,7,54.0,0,0.649989736,5496,42.66666667
38181,4,42.0,1,0.6794768609999999,4000,140.66666669999998
38183,8,30.0,1,0.705698955,4636,89.14285714
38185,6,41.0,0,0.798875039,5195,73.2
38187,9,27.0,1,0.5453339079999999,3689,75.125
38188,3,38.0,0,0.588908922,3118,127.0
38189,3,31.0,0,1.107538832,4391,109.5
38192,4,35.0,1,0.445259917,3575,161.0
38196,8,61.0,0,0.565746227,3291,96.85714286
38197,6,39.0,1,0.701666667,3280,84.8
38198,10,32.0,0,0.836003635,6108,42.0
38199,9,36.0,1,0.620035535,4350,31.25
38200,6,52.0,1,0.59216852,2712,66.0
38202,7,44.0,0,0.6300149420000001,3383,108.0
38204,4,57.0,0,0.985458796,4752,167.66666669999998
38205,14,52.0,0,0.681926655,4118,41.23076923
38207,5,42.0,0,0.912064923,4430,92.25
38212,3,32.0,0,0.856666667,4579,71.5
38215,5,39.0,0,0.5498433420000001,3423,96.25
38216,5,48.0,0,0.62416821,3188,79.75
38218,3,46.0,0,0.823333333,3813,133.0
38219,3,37.0,0,0.808801216,5057,161.0
38223,4,48.0,0,0.6753140870000001,4796,56.0
38224,5,42.0,0,0.737610219,4848,105.0
38225,6,48.0,0,0.658405004,4182,121.8
38227,10,38.0,0,0.718553549,4518,26.0
38228,4,38.0,0,0.658399583,2650,40.66666667
38230,4,36.0,0,0.89886121,4892,45.33333333
38231,12,45.0,0,0.724219355,3600,46.36363636
38232,7,58.0,1,0.779618768,3426,66.33333333
38233,7,44.0,0,0.454925696,3059,117.6666667
38234,5,36.0,1,0.631846385,4198,82.0
38236,3,40.0,0,0.510541797,3575,24.0
38237,7,40.0,1,0.648952711,4559,23.83333333
38239,3,29.0,0,0.829010015,3465,32.5
38240,4,43.0,0,0.757101514,3844,102.6666667
38241,9,53.0,0,0.5980090020000001,3939,56.125
38243,4,44.0,0,0.7011666670000001,4705,72.0
38246,4,37.0,0,0.910692766,5140,106.6666667
38247,7,44.0,0,0.724212339,3887,81.33333333
38248,6,50.0,1,0.901666667,4471,103.6
38250,3,38.0,0,0.81,4720,196.5
38252,5,54.0,1,0.7513651929999999,3887,24.5
38253,4,37.0,0,0.8280393770000001,4423,100.6666667
38255,7,45.0,0,0.671001197,4189,22.33333333
38256,6,29.0,0,0.509274397,2676,73.0
38260,4,36.0,0,0.7599216870000001,3379,189.0
38261,5,27.0,1,0.939802534,4794,104.5
38262,8,51.0,0,0.6,2942,101.4285714
38263,5,37.0,0,0.918723366,5156,136.75
38264,8,35.0,0,0.62125,4200,52.57142857
38268,5,38.0,1,0.71556407,3962,132.25
38270,5,51.0,0,0.6749678709999999,2572,171.75
38271,2,42.0,0,1.0,4231,67.0
38273,8,47.0,1,0.350756279,4800,52.42857143
38275,4,42.0,0,1.0,4798,31.66666667
38276,7,35.0,0,0.865381974,4541,104.5
38279,4,39.0,0,0.565471783,2657,122.6666667
38282,3,54.0,0,0.963070896,4756,4.0
38283,5,35.0,1,0.651659123,3889,75.25
38286,7,35.0,0,0.681651786,3466,79.5
38288,4,55.0,0,0.96,4892,67.0
38291,6,56.0,0,0.656456867,4065,115.4
38292,4,44.0,0,0.861417579,5014,167.33333330000002
38293,6,34.0,0,0.985399061,4604,77.6
38295,9,40.0,0,0.6078843829999999,4224,56.125
38296,8,21.0,0,0.4489882329999999,2403,74.71428571
38299,4,29.0,1,0.59,3192,49.33333333
38303,3,47.0,1,1.0,5067,22.0
38307,4,35.0,0,0.64,4197,41.0
38313,6,38.0,0,0.7324967259999999,4484,111.8
38314,5,45.0,1,0.6769181120000001,4167,126.75
38315,4,45.0,1,0.587965429,3450,95.66666667
38316,5,22.0,1,0.753573353,4517,18.25
38317,5,33.0,1,0.747061443,3848,84.25
38318,6,48.0,0,0.509156383,2206,99.2
38319,7,40.0,0,0.63147033,3839,19.5
38320,9,46.0,1,0.830665126,4620,76.875
38321,4,48.0,1,0.562438534,3101,111.0
38323,6,49.0,1,0.707330991,4198,111.8
38324,7,58.0,0,0.768440983,4388,75.33333333
38328,8,31.0,0,0.4480056979999999,2842,41.28571429
38330,7,34.0,0,0.596692755,3612,84.5
38332,6,30.0,0,0.723900158,4002,74.8
38333,4,39.0,0,0.615504587,4092,18.33333333
38335,5,63.0,0,0.6625572820000001,4004,52.25
38336,5,45.0,0,0.8640494590000001,4954,52.75
38338,6,57.0,1,0.964251486,4664,1.4
38339,8,39.0,0,0.546415381,4151,35.28571429
38341,5,39.0,1,0.80325028,3928,121.5
38342,4,49.0,0,0.8679841220000001,3888,76.33333333
38344,7,58.0,1,0.479405091,2220,47.5
38345,5,33.0,1,0.944123169,5232,140.5
38346,6,55.0,0,0.8289317509999999,4477,83.0
38348,6,46.0,0,0.676786916,3349,43.2
38350,7,44.0,1,0.601688607,3448,96.5
38351,6,26.0,0,0.446666667,2007,51.6
38352,6,34.0,1,0.6530787220000001,3276,66.4
38354,6,40.0,0,0.950784944,4629,36.8
38355,4,34.0,0,0.614962075,4368,23.66666667
38356,3,46.0,0,0.651964981,2640,77.0
38357,3,38.0,1,0.7660768179999999,5072,85.0
38360,7,48.0,0,0.610047342,3585,118.1666667
38361,7,37.0,0,0.883017044,4749,67.0
38362,3,46.0,1,0.878479021,5286,107.5
38363,7,38.0,0,0.6891619809999999,3574,85.66666667
38364,4,43.0,0,0.812714332,4038,54.0
38365,4,55.0,0,0.590786689,3736,21.0
38366,2,40.0,0,0.819425869,3851,5.0
38368,5,63.0,1,0.553016292,3392,78.5
38370,6,34.0,1,0.609985426,4221,97.8
38373,6,48.0,1,0.482119816,3421,68.8
38374,6,32.0,1,0.7289547040000001,4385,95.2
38375,6,28.0,0,0.505583526,2939,6.4
38379,6,46.0,0,0.601786142,3451,113.2
38380,3,33.0,0,0.89676313,4280,111.0
38381,8,50.0,0,0.539768817,4174,23.85714286
38382,4,48.0,0,0.5625,3184,42.66666667
38383,9,38.0,0,0.7234721820000001,4111,31.375
38384,3,47.0,0,0.800133907,4771,41.5
38385,7,44.0,0,0.7275257279999999,3406,103.6666667
38386,9,37.0,0,0.8890770590000001,4749,64.25
38388,5,32.0,1,0.807834836,4023,60.25
38390,4,40.0,0,0.833211558,5015,92.0
38393,5,38.0,0,0.8165234379999999,4798,114.25
38394,6,44.0,1,0.614134427,4034,39.8
38395,7,34.0,1,0.699584379,4071,75.16666667
38397,4,36.0,1,0.6375,3052,14.0
38399,5,37.0,0,0.779303915,4307,64.0
38400,10,57.0,0,0.554627889,3850,38.55555556
38402,4,44.0,1,0.72136939,4361,171.33333330000002
38405,4,56.0,0,0.71628196,4544,38.0
38406,6,34.0,0,0.70448862,5520,97.6
38408,7,51.0,0,0.5986723970000001,3508,59.0
38409,5,59.0,0,0.523497599,3599,131.5
38410,9,48.0,0,0.519075474,3515,61.125
38414,7,46.0,0,0.682278171,4253,99.5
38416,4,55.0,0,0.832639535,4326,154.0
38417,7,45.0,0,0.566835558,3088,55.83333333
38418,5,33.0,0,0.845740803,5650,54.5
38419,6,34.0,0,0.732043529,4350,80.8
38420,5,47.0,0,0.694275423,4321,46.0
38421,6,41.0,1,0.5047995160000001,2992,80.0
38422,6,43.0,0,0.72155962,3276,83.0
38423,5,45.0,0,0.715159863,4019,79.75
38426,8,28.0,0,0.6293254620000001,3443,69.14285714
38427,15,48.0,0,0.809076227,6700,43.71428571
38428,8,56.0,0,0.4207979839999999,2075,95.14285714
38429,3,33.0,0,0.751579895,3819,70.0
38430,3,36.0,1,0.88243129,5266,14.5
38431,5,42.0,0,0.506211846,4312,122.25
38433,8,36.0,0,0.45305347,1522,28.42857143
38434,6,28.0,0,0.7619567859999999,3637,70.0
38435,4,46.0,0,0.766126071,4308,154.0
38436,6,29.0,1,0.8195155479999999,4294,102.4
38441,7,61.0,1,0.8274363640000001,4204,95.16666667
38443,5,47.0,1,0.731683964,4617,95.0
38444,7,31.0,0,0.682361282,4084,58.16666667
38446,7,42.0,0,0.909383972,4648,74.66666667
38447,8,54.0,1,0.482477825,3456,46.42857143
38448,5,47.0,1,0.575859609,3649,74.5
38450,9,46.0,0,0.7052840029999999,3770,58.875
38451,3,43.0,0,0.800335893,4756,58.0
38452,7,52.0,0,0.682103613,3956,72.0
38454,7,35.0,0,0.735746433,4239,100.6666667
38455,7,32.0,1,0.440696035,3003,16.33333333
38456,4,38.0,0,0.6981853709999999,2804,102.3333333
38457,4,39.0,0,0.6940169279999999,3823,82.66666667
38458,4,23.0,1,0.39,2276,182.6666667
38459,6,47.0,1,0.799955214,5006,24.4
38460,9,37.0,1,0.62630933,3946,56.375
38462,7,58.0,0,0.693772198,5198,58.0
38463,5,40.0,0,0.927239014,4105,86.0
38464,7,27.0,0,0.844818381,4671,37.5
38465,6,46.0,0,0.696136712,4178,81.0
38466,6,45.0,1,0.693333333,3280,80.6
38467,5,50.0,0,0.8831190390000001,4317,69.75
38468,10,47.0,0,0.55916909,3383,47.22222222
38469,5,35.0,0,0.481702312,5354,31.5
38470,4,62.0,0,0.5945415629999999,2821,11.66666667
38471,6,34.0,0,0.74115493,4420,77.2
38472,5,59.0,0,0.87641129,4569,72.0
38473,4,52.0,0,0.613750767,4291,23.66666667
38475,3,44.0,0,0.862799931,5500,1.5
38476,6,32.0,0,0.7039230879999999,4405,75.0
38477,6,42.0,0,0.5103063729999999,2534,55.2
38478,5,44.0,0,0.7629596820000001,4708,36.25
38479,6,33.0,0,0.64053212,4790,85.6
38481,5,37.0,1,0.8735571879999999,4563,47.75
38482,9,40.0,0,0.6464957929999999,3895,76.625
38483,7,42.0,0,0.80265188,4767,60.66666667
38484,2,45.0,1,0.6251032670000001,2884,8.0
38486,8,39.0,0,0.716927495,3909,45.57142857
38491,8,44.0,0,0.576535797,3408,53.28571429
38492,3,60.0,1,0.693711269,2626,142.0
38495,6,56.0,0,0.665810883,3431,92.0
38497,5,32.0,1,0.571646816,3080,103.5
38501,7,37.0,0,0.732941695,4517,73.0
38502,6,42.0,1,0.798190979,4433,55.2
38504,6,48.0,0,0.429480117,4032,28.8
38508,5,32.0,0,0.76416756,3639,79.5
38511,5,52.0,0,0.612862408,3830,60.0
38513,7,57.0,0,0.514983481,3279,116.1666667
38514,5,59.0,0,0.669723416,3999,144.75
38515,3,36.0,0,0.902896452,4015,61.0
38516,6,48.0,0,0.732178509,4802,61.0
38517,4,38.0,0,0.939734313,4507,165.66666669999998
38518,2,54.0,1,0.65,2658,5.0
38520,2,29.0,1,0.65,2658,10.0
38521,4,39.0,0,0.913960777,5160,136.66666669999998
38522,2,47.0,0,0.92,5086,26.0
38523,7,41.0,0,0.5786642679999999,4075,29.33333333
38524,2,39.0,0,1.0,4620,1.0
38526,6,27.0,0,0.496731095,2400,42.2
38527,6,40.0,1,0.650418787,3628,94.6
38528,7,40.0,0,0.700892732,3970,97.16666667
38529,5,45.0,0,0.7886916629999999,4531,101.0
38530,6,29.0,0,0.434844731,4074,77.4
38531,6,56.0,1,0.649994784,4897,103.8
38532,3,34.0,0,0.8,4720,9.0
38533,4,47.0,0,0.6,5506,23.66666667
38535,3,38.0,0,0.8,5901,28.5
38537,6,31.0,0,0.708951785,3450,67.8
38538,4,44.0,0,0.682357612,5219,42.66666667
38540,8,47.0,1,0.559822492,3883,73.85714286
38543,11,27.0,1,0.651387109,4736,53.9
38544,6,40.0,0,0.595051953,3445,115.4
38545,7,32.0,0,0.506702604,3943,17.83333333
38546,4,32.0,1,0.8274916940000001,4409,4.666666667
38548,9,37.0,0,0.689962599,5160,73.0
38549,6,40.0,0,0.510841026,2708,68.8
38552,4,38.0,0,0.86760453,4973,63.0
38553,5,27.0,1,0.473197453,3018,69.5
38554,6,54.0,0,0.542693984,2080,82.6
38555,3,42.0,0,0.926782058,4988,29.0
38556,3,40.0,0,0.615704217,4655,34.5
38557,3,51.0,0,0.924629526,5036,62.5
38559,5,29.0,0,0.640407769,3740,73.25
38562,8,44.0,1,0.720439942,5706,63.85714286
38563,6,43.0,0,0.612401279,3854,12.0
38564,5,42.0,0,0.767616037,4970,88.0
38566,5,37.0,1,0.759731339,3833,72.75
38567,6,40.0,0,0.4705871789999999,3803,106.2
38568,5,22.0,1,0.506,4197,62.75
38569,6,33.0,0,0.713253547,4414,74.2
38570,9,46.0,0,0.509039484,4120,37.0
38571,5,43.0,0,0.631912381,3459,113.0
38572,4,42.0,0,0.977258445,4816,3.0
38574,3,38.0,0,0.7395808559999999,4758,24.0
38575,5,31.0,1,0.62081243,3257,26.75
38577,4,54.0,0,0.699586498,4277,31.66666667
38579,4,27.0,0,0.926872903,4978,92.66666667
38580,3,41.0,0,0.583333333,3449,38.5
38581,5,31.0,1,0.406997299,1115,52.5
38583,5,27.0,1,0.711409156,3502,29.75
38587,5,50.0,0,0.669176312,4403,30.0
38588,6,41.0,0,0.807916802,5416,55.6
38589,7,61.0,0,0.737748924,4294,101.1666667
38590,6,44.0,0,0.911885547,5312,37.8
38592,5,29.0,1,0.736831184,4199,99.75
38593,11,38.0,1,0.696363636,3782,64.8
38595,5,30.0,0,0.804516025,4438,27.5
38597,6,61.0,0,0.681056599,4031,104.2
38599,6,42.0,1,0.6201996999999999,3863,26.8
38600,4,27.0,1,0.43751783,2353,145.66666669999998
38601,6,35.0,0,0.6112918310000001,3108,104.4
38603,5,31.0,0,0.54886213,2893,38.75
38604,8,29.0,0,0.635207774,4440,70.28571429
38608,5,60.0,0,0.603972036,3528,114.75
38609,6,42.0,1,0.557773411,4089,100.6
38613,7,34.0,0,0.54312664,2868,65.16666667
38614,7,43.0,0,0.539398284,3587,94.66666667
38615,9,33.0,0,0.60164284,3535,50.0
38616,5,35.0,0,0.655914674,4676,34.0
38618,6,34.0,0,0.512358646,2865,85.4
38619,4,29.0,1,0.8669134079999999,3693,37.0
38621,6,41.0,0,0.510384457,3194,16.8
38623,4,38.0,0,1.038681733,4674,28.0
38624,4,45.0,1,0.75,3197,91.66666667
38625,5,29.0,0,0.789195421,5077,39.75
38626,4,58.0,0,0.972995491,4450,2.0
38627,3,48.0,0,0.649777429,2795,19.5
38628,11,52.0,0,0.517352236,3670,68.3
38629,5,52.0,0,0.613967586,3777,156.5
38630,6,45.0,0,0.5486379220000001,3558,37.4
38631,10,33.0,0,0.745862017,4669,46.22222222
38634,4,40.0,1,0.460754086,5960,3.0
38635,3,31.0,1,1.033148688,4714,1.5
38636,8,60.0,0,0.481504416,4268,69.85714286
38638,3,24.0,1,0.682178218,4388,3.0
38642,2,33.0,0,1.0,4616,6.0
38643,5,40.0,0,0.657388999,2772,65.5
38645,7,30.0,0,0.808799739,4919,26.0
38646,5,52.0,0,1.069779983,4731,46.5
38647,6,45.0,0,0.7296513170000001,4304,101.8
38648,13,56.0,0,0.390338449,4952,34.33333333
38649,4,32.0,0,0.6553912239999999,5021,39.66666667
38650,3,49.0,0,0.8889655790000001,3481,148.5
38651,3,22.0,1,0.666655015,3018,4.5
38652,5,30.0,1,0.7011170809999999,4533,112.5
38653,3,47.0,0,0.783795447,4042,174.0
38654,5,41.0,0,0.7073762309999999,4099,36.75
38655,7,26.0,1,0.6959792220000001,4800,61.66666667
38656,4,30.0,0,1.0,4460,118.6666667
38657,4,58.0,0,0.938273708,5579,74.0
38658,5,47.0,0,0.674496462,3327,73.0
38663,6,49.0,1,0.435507692,1521,94.6
38665,4,57.0,1,0.456201879,1874,75.66666667
38666,8,30.0,0,0.510514327,2708,89.42857143
38667,6,46.0,0,0.779357986,4326,55.8
38668,6,40.0,0,0.47227043,3768,80.4
38670,5,36.0,0,0.593993522,3386,47.0
38674,9,47.0,1,0.629568922,4205,67.25
38675,6,39.0,0,0.7666274390000001,5045,128.2
38677,5,54.0,0,0.8708937370000001,3879,127.25
38678,8,43.0,0,0.473788285,2995,91.42857143
38679,3,39.0,0,0.7333333329999999,3731,10.0
38680,6,35.0,0,0.572835648,3449,23.2
38684,7,45.0,0,0.629676763,3427,38.16666667
38685,5,36.0,1,0.5619364,3476,88.25
38687,3,38.0,1,0.6333333329999999,4235,145.0
38688,3,30.0,0,0.483333333,2448,21.5
38690,6,40.0,0,0.50196347,2987,74.4
38692,6,34.0,1,0.61236816,3577,27.8
38694,6,37.0,0,0.6932585840000001,3727,44.6
38695,6,32.0,0,0.762325832,3650,126.4
38696,4,36.0,0,0.633102036,3015,105.0
38700,8,46.0,0,0.499853387,3923,91.42857143
38701,3,46.0,1,0.67273816,4907,2.0
38702,7,35.0,0,0.871805996,4302,52.66666667
38703,5,39.0,0,0.532234306,2477,133.0
